# Longitud de onda (micrones)	Flujo (W)
4.207561129328e+00	6.275882471010e-30
4.207708468655e+00	6.274082175805e-30
4.207855807981e+00	6.272281880599e-30
4.208003147308e+00	6.270481585394e-30
4.208150486635e+00	6.268681290189e-30
4.208297825961e+00	6.266880994983e-30
4.208445165288e+00	6.265080699778e-30
4.208592504615e+00	6.263280404573e-30
4.208739843941e+00	6.261480109367e-30
4.208887183268e+00	6.259679814162e-30
4.209034522595e+00	6.257879518956e-30
4.209181861922e+00	6.256079223751e-30
4.209329201248e+00	6.254278928546e-30
4.209476540575e+00	6.252478633340e-30
4.209623879902e+00	6.250678338135e-30
4.209771219228e+00	6.248878042930e-30
4.209918558555e+00	6.247077747724e-30
4.210065897882e+00	6.245277452519e-30
4.210213237208e+00	6.243477157313e-30
4.210360576535e+00	6.241676862108e-30
4.210507915862e+00	6.239876566903e-30
4.210655255189e+00	6.238076271697e-30
4.210802594515e+00	6.236275976492e-30
4.210949933842e+00	6.234475681286e-30
4.211097273169e+00	6.232675386081e-30
4.211244612495e+00	6.230875090876e-30
4.211391951822e+00	6.229074795670e-30
4.211539291149e+00	6.227274500465e-30
4.211686630475e+00	6.225474205259e-30
4.211833969802e+00	6.223673910054e-30
4.211981309129e+00	6.221873614849e-30
4.212128648456e+00	6.220073319643e-30
4.212275987782e+00	6.218273024438e-30
4.212423327109e+00	6.216472729233e-30
4.212570666436e+00	6.214672434027e-30
4.212718005762e+00	6.212872138822e-30
4.212865345089e+00	6.211071843616e-30
4.213012684416e+00	6.209271548411e-30
4.213160023742e+00	6.207471253206e-30
4.213307363069e+00	6.205670958000e-30
4.213454702396e+00	6.203870662795e-30
4.213602041723e+00	6.202070367590e-30
4.213749381049e+00	6.200270072384e-30
4.213896720376e+00	6.198469777179e-30
4.214044059703e+00	6.196669481973e-30
4.214191399029e+00	6.194869186768e-30
4.214338738356e+00	6.193068891563e-30
4.214486077683e+00	6.191268596357e-30
4.214633417009e+00	6.189468301152e-30
4.214780756336e+00	6.187668005946e-30
4.214928095663e+00	6.185867710741e-30
4.215075434990e+00	6.184067415536e-30
4.215222774316e+00	6.182267120330e-30
4.215370113643e+00	6.180466825125e-30
4.215517452970e+00	6.178666529919e-30
4.215664792296e+00	6.176866234714e-30
4.215812131623e+00	6.175065939509e-30
4.215959470950e+00	6.173265644303e-30
4.216106810276e+00	6.171465349098e-30
4.216254149603e+00	6.169665053893e-30
4.216401488930e+00	6.167864758687e-30
4.216548828257e+00	6.166064463482e-30
4.216696167583e+00	6.164264168276e-30
4.216843506910e+00	6.162463873071e-30
4.216990846237e+00	6.160663577866e-30
4.217138185563e+00	6.158863282660e-30
4.217285524890e+00	6.157062987455e-30
4.217432864217e+00	6.155262692249e-30
4.217580203543e+00	6.153462397044e-30
4.217727542870e+00	6.151662101839e-30
4.217874882197e+00	6.149861806633e-30
4.218022221524e+00	6.148061511428e-30
4.218169560850e+00	6.146261216223e-30
4.218316900177e+00	6.144460921017e-30
4.218464239504e+00	6.142660625812e-30
4.218611578830e+00	6.140860330606e-30
4.218758918157e+00	6.139060035401e-30
4.218906257484e+00	6.137259740196e-30
4.219053596810e+00	6.135459444990e-30
4.219200936137e+00	6.133659149785e-30
4.219348275464e+00	6.131858854579e-30
4.219495614791e+00	6.130058559374e-30
4.219642954117e+00	6.128258264169e-30
4.219790293444e+00	6.126457968963e-30
4.219937632771e+00	6.124657673758e-30
4.220084972097e+00	6.122857378552e-30
4.220232311424e+00	6.121057083347e-30
4.220379650751e+00	6.119256788142e-30
4.220526990077e+00	6.117456492936e-30
4.220674329404e+00	6.115656197731e-30
4.220821668731e+00	6.113855902526e-30
4.220969008058e+00	6.112055607320e-30
4.221116347384e+00	6.110255312115e-30
4.221263686711e+00	6.108455016909e-30
4.221411026038e+00	6.106654721704e-30
4.221558365364e+00	6.104854426499e-30
4.221705704691e+00	6.103054131293e-30
4.221853044018e+00	6.101253836088e-30
4.222000383344e+00	6.099453540883e-30
4.222147722671e+00	6.097653245677e-30
4.222295061998e+00	6.095852950472e-30
4.222442401325e+00	6.094052655266e-30
4.222589740651e+00	6.092252360061e-30
4.222737079978e+00	6.090452064856e-30
4.222884419305e+00	6.088651769650e-30
4.223031758631e+00	6.086851474445e-30
4.223179097958e+00	6.085051179239e-30
4.223326437285e+00	6.083250884034e-30
4.223473776611e+00	6.081450588829e-30
4.223621115938e+00	6.079650293623e-30
4.223768455265e+00	6.077849998418e-30
4.223915794592e+00	6.076049703212e-30
4.224063133918e+00	6.074249408007e-30
4.224210473245e+00	6.072449112802e-30
4.224357812572e+00	6.070648817596e-30
4.224505151898e+00	6.068848522391e-30
4.224652491225e+00	6.067048227186e-30
4.224799830552e+00	6.065247931980e-30
4.224947169878e+00	6.063447636775e-30
4.225094509205e+00	6.061647341569e-30
4.225241848532e+00	6.059847046364e-30
4.225389187859e+00	6.058046751159e-30
4.225536527185e+00	6.056246455953e-30
4.225683866512e+00	6.054446160748e-30
4.225831205839e+00	6.052645865542e-30
4.225978545165e+00	6.050845570337e-30
4.226125884492e+00	6.049045275132e-30
4.226273223819e+00	6.047244979926e-30
4.226420563145e+00	6.045444684721e-30
4.226567902472e+00	6.043644389516e-30
4.226715241799e+00	6.041844094310e-30
4.226862581126e+00	6.040043799105e-30
4.227009920452e+00	6.038243503899e-30
4.227157259779e+00	6.036443208694e-30
4.227304599106e+00	6.034642913489e-30
4.227451938432e+00	6.032842618283e-30
4.227599277759e+00	6.031042323078e-30
4.227746617086e+00	6.029242027872e-30
4.227893956412e+00	6.027441732667e-30
4.228041295739e+00	6.025641437462e-30
4.228188635066e+00	6.023841142256e-30
4.228335974393e+00	6.022040847051e-30
4.228483313719e+00	6.020240551846e-30
4.228630653046e+00	6.018440256640e-30
4.228777992373e+00	6.016639961435e-30
4.228925331699e+00	6.014839666229e-30
4.229072671026e+00	6.013039371024e-30
4.229220010353e+00	6.011239075819e-30
4.229367349679e+00	6.009438780613e-30
4.229514689006e+00	6.007638485408e-30
4.229662028333e+00	6.005838190202e-30
4.229809367660e+00	6.004037894997e-30
4.229956706986e+00	6.002237599792e-30
4.230104046313e+00	6.000437304586e-30
4.230251385640e+00	5.998637009381e-30
4.230398724966e+00	5.996836714176e-30
4.230546064293e+00	5.995036418970e-30
4.230693403620e+00	5.993236123765e-30
4.230840742946e+00	5.991435828559e-30
4.230988082273e+00	5.989635533354e-30
4.231135421600e+00	5.987835238149e-30
4.231282760927e+00	5.986034942943e-30
4.231430100253e+00	5.984234647738e-30
4.231577439580e+00	5.982434352532e-30
4.231724778907e+00	5.980634057327e-30
4.231872118233e+00	5.978833762122e-30
4.232019457560e+00	5.977033466916e-30
4.232166796887e+00	5.975233171711e-30
4.232314136214e+00	5.973432876506e-30
4.232461475540e+00	5.971632581300e-30
4.232608814867e+00	5.969832286095e-30
4.232756154194e+00	5.968031990889e-30
4.232903493520e+00	5.966231695684e-30
4.233050832847e+00	5.964431400479e-30
4.233198172174e+00	5.962631105273e-30
4.233345511500e+00	5.960830810068e-30
4.233492850827e+00	5.959030514862e-30
4.233640190154e+00	5.957230219657e-30
4.233787529481e+00	5.955429924452e-30
4.233934868807e+00	5.953629629246e-30
4.234082208134e+00	5.951829334041e-30
4.234229547461e+00	5.950029038835e-30
4.234376886787e+00	5.948228743630e-30
4.234524226114e+00	5.946428448425e-30
4.234671565441e+00	5.944628153219e-30
4.234818904767e+00	5.942827858014e-30
4.234966244094e+00	5.941027562809e-30
4.235113583421e+00	5.939227267603e-30
4.235260922748e+00	5.937426972398e-30
4.235408262074e+00	5.935626677192e-30
4.235555601401e+00	5.933826381987e-30
4.235702940728e+00	5.932026086782e-30
4.235850280054e+00	5.930225791576e-30
4.235997619381e+00	5.928425496371e-30
4.236144958708e+00	5.926625201165e-30
4.236292298034e+00	5.924824905960e-30
4.236439637361e+00	5.923024610755e-30
4.236586976688e+00	5.921224315549e-30
4.236734316015e+00	5.919424020344e-30
4.236881655341e+00	5.917623725139e-30
4.237028994668e+00	5.915823429933e-30
4.237176333995e+00	5.914023134728e-30
4.237323673321e+00	5.912222839522e-30
4.237471012648e+00	5.910422544317e-30
4.237618351975e+00	5.908622249112e-30
4.237765691301e+00	5.906821953906e-30
4.237913030628e+00	5.905021658701e-30
4.238060369955e+00	5.903221363495e-30
4.238207709282e+00	5.901421068290e-30
4.238355048608e+00	5.899620773085e-30
4.238502387935e+00	5.897820477879e-30
4.238649727262e+00	5.896020182674e-30
4.238797066588e+00	5.894219887469e-30
4.238944405915e+00	5.892419592263e-30
4.239091745242e+00	5.890619297058e-30
4.239239084568e+00	5.888819001852e-30
4.239386423895e+00	5.887018706647e-30
4.239533763222e+00	5.885218411442e-30
4.239681102549e+00	5.883418116236e-30
4.239828441875e+00	5.881617821031e-30
4.239975781202e+00	5.879817525825e-30
4.240123120529e+00	5.878017230620e-30
4.240270459855e+00	5.876216935415e-30
4.240417799182e+00	5.874416640209e-30
4.240565138509e+00	5.872616345004e-30
4.240712477835e+00	5.870816049799e-30
4.240859817162e+00	5.869015754593e-30
4.241007156489e+00	5.867215459388e-30
4.241154495816e+00	5.865415164182e-30
4.241301835142e+00	5.863614868977e-30
4.241449174469e+00	5.861814573772e-30
4.241596513796e+00	5.860014278566e-30
4.241743853122e+00	5.858213983361e-30
4.241891192449e+00	5.856413688155e-30
4.242038531776e+00	5.854613392950e-30
4.242185871102e+00	5.852813097745e-30
4.242333210429e+00	5.851012802539e-30
4.242480549756e+00	5.849212507334e-30
4.242627889083e+00	5.847412212128e-30
4.242775228409e+00	5.845611916923e-30
4.242922567736e+00	5.843811621718e-30
4.243069907063e+00	5.842011326512e-30
4.243217246389e+00	5.840211031307e-30
4.243364585716e+00	5.838410736102e-30
4.243511925043e+00	5.836610440896e-30
4.243659264369e+00	5.834810145691e-30
4.243806603696e+00	5.833009850485e-30
4.243953943023e+00	5.831209555280e-30
4.244101282350e+00	5.829409260075e-30
4.244248621676e+00	5.827608964869e-30
4.244395961003e+00	5.825808669664e-30
4.244543300330e+00	5.824008374458e-30
4.244690639656e+00	5.822208079253e-30
4.244837978983e+00	5.820407784048e-30
4.244985318310e+00	5.818607488842e-30
4.245132657636e+00	5.816807193637e-30
4.245279996963e+00	5.815006898432e-30
4.245427336290e+00	5.813206603226e-30
4.245574675617e+00	5.811406308021e-30
4.245722014943e+00	5.809606012815e-30
4.245869354270e+00	5.807805717610e-30
4.246016693597e+00	5.806005422405e-30
4.246164032923e+00	5.804205127199e-30
4.246311372250e+00	5.802404831994e-30
4.246458711577e+00	5.800604536788e-30
4.246606050903e+00	5.798804241583e-30
4.246753390230e+00	5.797003946378e-30
4.246900729557e+00	5.795203651172e-30
4.247048068884e+00	5.793403355967e-30
4.247195408210e+00	5.791603060762e-30
4.247342747537e+00	5.789802765556e-30
4.247490086864e+00	5.788002470351e-30
4.247637426190e+00	5.786202175145e-30
4.247784765517e+00	5.784401879940e-30
4.247932104844e+00	5.782601584735e-30
4.248079444170e+00	5.780801289529e-30
4.248226783497e+00	5.779000994324e-30
4.248374122824e+00	5.777200699118e-30
4.248521462151e+00	5.775400403913e-30
4.248668801477e+00	5.773600108708e-30
4.248816140804e+00	5.771799813502e-30
4.248963480131e+00	5.769999518297e-30
4.249110819457e+00	5.768199223091e-30
4.249258158784e+00	5.766398927886e-30
4.249405498111e+00	5.764598632681e-30
4.249552837437e+00	5.762798337475e-30
4.249700176764e+00	5.760998042270e-30
4.249847516091e+00	5.759197747065e-30
4.249994855418e+00	5.757397451859e-30
4.250142194744e+00	5.755597156654e-30
4.250289534071e+00	5.753796861448e-30
4.250436873398e+00	5.751996566243e-30
4.250584212724e+00	5.750196271038e-30
4.250731552051e+00	5.748395975832e-30
4.250878891378e+00	5.746595680627e-30
4.251026230704e+00	5.744795385421e-30
4.251173570031e+00	5.742995090216e-30
4.251320909358e+00	5.741194795011e-30
4.251468248685e+00	5.739394499805e-30
4.251615588011e+00	5.737594204600e-30
4.251762927338e+00	5.735793909395e-30
4.251910266665e+00	5.733993614189e-30
4.252057605991e+00	5.732193318984e-30
4.252204945318e+00	5.730393023778e-30
4.252352284645e+00	5.728592728573e-30
4.252499623971e+00	5.726792433368e-30
4.252646963298e+00	5.724992138162e-30
4.252794302625e+00	5.723191842957e-30
4.252941641952e+00	5.721391547751e-30
4.253088981278e+00	5.719591252546e-30
4.253236320605e+00	5.717790957341e-30
4.253383659932e+00	5.715990662135e-30
4.253530999258e+00	5.714190366930e-30
4.253678338585e+00	5.712390071725e-30
4.253825677912e+00	5.710589776519e-30
4.253973017238e+00	5.708789481314e-30
4.254120356565e+00	5.706989186108e-30
4.254267695892e+00	5.705188890903e-30
4.254415035219e+00	5.703388595698e-30
4.254562374545e+00	5.701588300492e-30
4.254709713872e+00	5.699788005287e-30
4.254857053199e+00	5.697987710081e-30
4.255004392525e+00	5.696187414876e-30
4.255151731852e+00	5.694387119671e-30
4.255299071179e+00	5.692586824465e-30
4.255446410505e+00	5.690786529260e-30
4.255593749832e+00	5.688986234055e-30
4.255741089159e+00	5.687185938849e-30
4.255888428486e+00	5.685385643644e-30
4.256035767812e+00	5.683585348438e-30
4.256183107139e+00	5.681785053233e-30
4.256330446466e+00	5.679984758028e-30
4.256477785792e+00	5.678184462822e-30
4.256625125119e+00	5.676384167617e-30
4.256772464446e+00	5.674583872411e-30
4.256919803772e+00	5.672783577206e-30
4.257067143099e+00	5.670983282001e-30
4.257214482426e+00	5.669182986795e-30
4.257361821753e+00	5.667382691590e-30
4.257509161079e+00	5.665582396385e-30
4.257656500406e+00	5.663782101179e-30
4.257803839733e+00	5.661981805974e-30
4.257951179059e+00	5.660181510768e-30
4.258098518386e+00	5.658381215563e-30
4.258245857713e+00	5.656580920358e-30
4.258393197039e+00	5.654780625152e-30
4.258540536366e+00	5.652980329947e-30
4.258687875693e+00	5.651180034741e-30
4.258835215020e+00	5.649379739536e-30
4.258982554346e+00	5.647579444331e-30
4.259129893673e+00	5.645779149125e-30
4.259277233000e+00	5.643978853920e-30
4.259424572326e+00	5.642178558715e-30
4.259571911653e+00	5.640378263509e-30
4.259719250980e+00	5.638577968304e-30
4.259866590307e+00	5.636777673098e-30
4.260013929633e+00	5.634977377893e-30
4.260161268960e+00	5.633177082688e-30
4.260308608287e+00	5.631376787482e-30
4.260455947613e+00	5.629576492277e-30
4.260603286940e+00	5.627776197071e-30
4.260750626267e+00	5.625975901866e-30
4.260897965593e+00	5.624175606661e-30
4.261045304920e+00	5.622375311455e-30
4.261192644247e+00	5.620575016250e-30
4.261339983574e+00	5.618774721045e-30
4.261487322900e+00	5.616974425839e-30
4.261634662227e+00	5.615174130634e-30
4.261782001554e+00	5.613373835428e-30
4.261929340880e+00	5.611573540223e-30
4.262076680207e+00	5.609773245018e-30
4.262224019534e+00	5.607972949812e-30
4.262371358860e+00	5.606172654607e-30
4.262518698187e+00	5.604372359401e-30
4.262666037514e+00	5.602572064196e-30
4.262813376841e+00	5.600771768991e-30
4.262960716167e+00	5.598971473785e-30
4.263108055494e+00	5.597171178580e-30
4.263255394821e+00	5.595370883374e-30
4.263402734147e+00	5.593570588169e-30
4.263550073474e+00	5.591770292964e-30
4.263697412801e+00	5.589969997758e-30
4.263844752127e+00	5.588169702553e-30
4.263992091454e+00	5.586369407348e-30
4.264139430781e+00	5.584569112142e-30
4.264286770108e+00	5.582768816937e-30
4.264434109434e+00	5.580968521731e-30
4.264581448761e+00	5.579168226526e-30
4.264728788088e+00	5.577367931321e-30
4.264876127414e+00	5.575567636115e-30
4.265023466741e+00	5.573767340910e-30
4.265170806068e+00	5.571967045704e-30
4.265318145394e+00	5.570166750499e-30
4.265465484721e+00	5.568366455294e-30
4.265612824048e+00	5.566566160088e-30
4.265760163375e+00	5.564765864883e-30
4.265907502701e+00	5.562965569678e-30
4.266054842028e+00	5.561165274472e-30
4.266202181355e+00	5.559364979267e-30
4.266349520681e+00	5.557564684061e-30
4.266496860008e+00	5.555764388856e-30
4.266644199335e+00	5.553964093651e-30
4.266791538661e+00	5.552163798445e-30
4.266938877988e+00	5.550363503240e-30
4.267086217315e+00	5.548563208034e-30
4.267233556642e+00	5.546762912829e-30
4.267380895968e+00	5.544962617624e-30
4.267528235295e+00	5.543162322418e-30
4.267675574622e+00	5.541362027213e-30
4.267822913948e+00	5.539561732008e-30
4.267970253275e+00	5.537761436802e-30
4.268117592602e+00	5.535961141597e-30
4.268264931928e+00	5.534160846391e-30
4.268412271255e+00	5.532360551186e-30
4.268559610582e+00	5.530560255981e-30
4.268706949909e+00	5.528759960775e-30
4.268854289235e+00	5.526959665570e-30
4.269001628562e+00	5.525159370364e-30
4.269148967889e+00	5.523359075159e-30
4.269296307215e+00	5.521558779954e-30
4.269443646542e+00	5.519758484748e-30
4.269590985869e+00	5.517958189543e-30
4.269738325195e+00	5.516157894337e-30
4.269885664522e+00	5.514357599132e-30
4.270033003849e+00	5.512557303927e-30
4.270180343176e+00	5.510757008721e-30
4.270327682502e+00	5.508956713516e-30
4.270475021829e+00	5.507156418311e-30
4.270622361156e+00	5.505356123105e-30
4.270769700482e+00	5.503555827900e-30
4.270917039809e+00	5.501755532694e-30
4.271064379136e+00	5.499955237489e-30
4.271211718462e+00	5.498154942284e-30
4.271359057789e+00	5.496354647078e-30
4.271506397116e+00	5.494554351873e-30
4.271653736443e+00	5.492754056667e-30
4.271801075769e+00	5.490953761462e-30
4.271948415096e+00	5.489153466257e-30
4.272095754423e+00	5.487353171051e-30
4.272243093749e+00	5.485552875846e-30
4.272390433076e+00	5.483752580641e-30
4.272537772403e+00	5.481952285435e-30
4.272685111729e+00	5.480151990230e-30
4.272832451056e+00	5.478351695024e-30
4.272979790383e+00	5.476551399819e-30
4.273127129710e+00	5.474751104614e-30
4.273274469036e+00	5.472950809408e-30
4.273421808363e+00	5.471150514203e-30
4.273569147690e+00	5.469350218997e-30
4.273716487016e+00	5.467549923792e-30
4.273863826343e+00	5.465749628587e-30
4.274011165670e+00	5.463949333381e-30
4.274158504996e+00	5.462149038176e-30
4.274305844323e+00	5.460348742971e-30
4.274453183650e+00	5.458548447765e-30
4.274600522977e+00	5.456748152560e-30
4.274747862303e+00	5.454947857354e-30
4.274895201630e+00	5.453147562149e-30
4.275042540957e+00	5.451347266944e-30
4.275189880283e+00	5.449546971738e-30
4.275337219610e+00	5.447746676533e-30
4.275484558937e+00	5.445946381327e-30
4.275631898263e+00	5.444146086122e-30
4.275779237590e+00	5.442345790917e-30
4.275926576917e+00	5.440545495711e-30
4.276073916244e+00	5.438745200506e-30
4.276221255570e+00	5.436944905301e-30
4.276368594897e+00	5.435144610095e-30
4.276515934224e+00	5.433344314890e-30
4.276663273550e+00	5.431544019684e-30
4.276810612877e+00	5.429743724479e-30
4.276957952204e+00	5.427943429274e-30
4.277105291530e+00	5.426143134068e-30
4.277252630857e+00	5.424342838863e-30
4.277399970184e+00	5.422542543657e-30
4.277547309511e+00	5.420742248452e-30
4.277694648837e+00	5.418941953247e-30
4.277841988164e+00	5.417141658041e-30
4.277989327491e+00	5.415341362836e-30
4.278136666817e+00	5.413541067630e-30
4.278284006144e+00	5.411740772425e-30
4.278431345471e+00	5.409940477220e-30
4.278578684797e+00	5.408140182014e-30
4.278726024124e+00	5.406339886809e-30
4.278873363451e+00	5.404539591604e-30
4.279020702778e+00	5.402739296398e-30
4.279168042104e+00	5.400939001193e-30
4.279315381431e+00	5.399138705987e-30
4.279462720758e+00	5.397338410782e-30
4.279610060084e+00	5.395538115577e-30
4.279757399411e+00	5.393737820371e-30
4.279904738738e+00	5.391937525166e-30
4.280052078064e+00	5.390137229961e-30
4.280199417391e+00	5.388336934755e-30
4.280346756718e+00	5.386536639550e-30
4.280494096045e+00	5.384736344344e-30
4.280641435371e+00	5.382936049139e-30
4.280788774698e+00	5.381135753934e-30
4.280936114025e+00	5.379335458728e-30
4.281083453351e+00	5.377535163523e-30
4.281230792678e+00	5.375734868317e-30
4.281378132005e+00	5.373934573112e-30
4.281525471331e+00	5.372134277907e-30
4.281672810658e+00	5.370333982701e-30
4.281820149985e+00	5.368533687496e-30
4.281967489312e+00	5.366733392290e-30
4.282114828638e+00	5.364933097085e-30
4.282262167965e+00	5.363132801880e-30
4.282409507292e+00	5.361332506674e-30
4.282556846618e+00	5.359532211469e-30
4.282704185945e+00	5.357731916264e-30
4.282851525272e+00	5.355931621058e-30
4.282998864598e+00	5.354131325853e-30
4.283146203925e+00	5.352331030647e-30
4.283293543252e+00	5.350530735442e-30
4.283440882579e+00	5.348730440237e-30
4.283588221905e+00	5.346930145031e-30
4.283735561232e+00	5.345129849826e-30
4.283882900559e+00	5.343329554620e-30
4.284030239885e+00	5.341529259415e-30
4.284177579212e+00	5.339728964210e-30
4.284324918539e+00	5.337928669060e-30
4.284472257865e+00	5.336128427124e-30
4.284619597192e+00	5.334328380095e-30
4.284766936519e+00	5.332528799525e-30
4.284914275846e+00	5.330730272449e-30
4.285061615172e+00	5.328933988096e-30
4.285208954499e+00	5.327142208727e-30
4.285356293826e+00	5.325358964081e-30
4.285503633152e+00	5.323590966247e-30
4.285650972479e+00	5.321848673148e-30
4.285798311806e+00	5.320147233951e-30
4.285945651132e+00	5.318507052899e-30
4.286092990459e+00	5.316953528926e-30
4.286240329786e+00	5.315515584681e-30
4.286387669113e+00	5.314223109026e-30
4.286535008439e+00	5.313103294645e-30
4.286682347766e+00	5.312176771444e-30
4.286829687093e+00	5.311454446613e-30
4.286977026419e+00	5.310935496782e-30
4.287124365746e+00	5.310607669963e-30
4.287271705073e+00	5.310449290181e-30
4.287419044400e+00	5.310432559634e-30
4.287566383726e+00	5.310527573555e-30
4.287713723053e+00	5.310705728671e-30
4.287861062380e+00	5.310942228266e-30
4.288008401706e+00	5.311217364560e-30
4.288155741033e+00	5.311516626812e-30
4.288303080360e+00	5.311830102410e-30
4.288450419686e+00	5.312151479151e-30
4.288597759013e+00	5.312476996751e-30
4.288745098340e+00	5.312804562495e-30
4.288892437667e+00	5.313133083913e-30
4.289039776993e+00	5.313462025784e-30
4.289187116320e+00	5.313791142052e-30
4.289334455647e+00	5.314120298365e-30
4.289481794973e+00	5.314449454677e-30
4.289629134300e+00	5.314778610990e-30
4.289776473627e+00	5.315107767302e-30
4.289923812953e+00	5.315436923615e-30
4.290071152280e+00	5.315766079928e-30
4.290218491607e+00	5.316095236240e-30
4.290365830934e+00	5.316424392553e-30
4.290513170260e+00	5.316753548865e-30
4.290660509587e+00	5.317082705178e-30
4.290807848914e+00	5.317411861491e-30
4.290955188240e+00	5.317741017803e-30
4.291102527567e+00	5.318070174116e-30
4.291249866894e+00	5.318399330428e-30
4.291397206220e+00	5.318728486741e-30
4.291544545547e+00	5.319057643054e-30
4.291691884874e+00	5.319386799366e-30
4.291839224201e+00	5.319715955679e-30
4.291986563527e+00	5.320045111991e-30
4.292133902854e+00	5.320374268304e-30
4.292281242181e+00	5.320703424616e-30
4.292428581507e+00	5.321032580929e-30
4.292575920834e+00	5.321361737242e-30
4.292723260161e+00	5.321690893554e-30
4.292870599487e+00	5.322020049867e-30
4.293017938814e+00	5.322349206179e-30
4.293165278141e+00	5.322678362492e-30
4.293312617468e+00	5.323007518805e-30
4.293459956794e+00	5.323336675117e-30
4.293607296121e+00	5.323665831430e-30
4.293754635448e+00	5.323994987742e-30
4.293901974774e+00	5.324324144055e-30
4.294049314101e+00	5.324653300368e-30
4.294196653428e+00	5.324982456680e-30
4.294343992754e+00	5.325311612993e-30
4.294491332081e+00	5.325640769305e-30
4.294638671408e+00	5.325969925618e-30
4.294786010735e+00	5.326299081931e-30
4.294933350061e+00	5.326628238243e-30
4.295080689388e+00	5.326957394556e-30
4.295228028715e+00	5.327286550868e-30
4.295375368041e+00	5.327615707181e-30
4.295522707368e+00	5.327944863493e-30
4.295670046695e+00	5.328274019806e-30
4.295817386021e+00	5.328603176119e-30
4.295964725348e+00	5.328932332431e-30
4.296112064675e+00	5.329261488744e-30
4.296259404002e+00	5.329590645056e-30
4.296406743328e+00	5.329919801369e-30
4.296554082655e+00	5.330248957682e-30
4.296701421982e+00	5.330578113994e-30
4.296848761308e+00	5.330907270307e-30
4.296996100635e+00	5.331236426619e-30
4.297143439962e+00	5.331565582932e-30
4.297290779288e+00	5.331894739245e-30
4.297438118615e+00	5.332223895557e-30
4.297585457942e+00	5.332553051870e-30
4.297732797269e+00	5.332882208182e-30
4.297880136595e+00	5.333211364495e-30
4.298027475922e+00	5.333540520808e-30
4.298174815249e+00	5.333869677120e-30
4.298322154575e+00	5.334198833433e-30
4.298469493902e+00	5.334527989745e-30
4.298616833229e+00	5.334857146058e-30
4.298764172555e+00	5.335186302371e-30
4.298911511882e+00	5.335515458683e-30
4.299058851209e+00	5.335844614996e-30
4.299206190536e+00	5.336173771308e-30
4.299353529862e+00	5.336502927621e-30
4.299500869189e+00	5.336832083934e-30
4.299648208516e+00	5.337161240246e-30
4.299795547842e+00	5.337490396559e-30
4.299942887169e+00	5.337819552871e-30
4.300090226496e+00	5.338148709184e-30
4.300237565822e+00	5.338477865496e-30
4.300384905149e+00	5.338807021809e-30
4.300532244476e+00	5.339136178122e-30
4.300679583803e+00	5.339465334434e-30
4.300826923129e+00	5.339794490747e-30
4.300974262456e+00	5.340123647059e-30
4.301121601783e+00	5.340452803372e-30
4.301268941109e+00	5.340781959685e-30
4.301416280436e+00	5.341111115997e-30
4.301563619763e+00	5.341440272310e-30
4.301710959089e+00	5.341769428622e-30
4.301858298416e+00	5.342098584935e-30
4.302005637743e+00	5.342427741248e-30
4.302152977070e+00	5.342756897560e-30
4.302300316396e+00	5.343086053873e-30
4.302447655723e+00	5.343415210185e-30
4.302594995050e+00	5.343744366498e-30
4.302742334376e+00	5.344073522811e-30
4.302889673703e+00	5.344402679123e-30
4.303037013030e+00	5.344731835436e-30
4.303184352356e+00	5.345060991748e-30
4.303331691683e+00	5.345390148061e-30
4.303479031010e+00	5.345719304374e-30
4.303626370337e+00	5.346048460686e-30
4.303773709663e+00	5.346377616999e-30
4.303921048990e+00	5.346706773311e-30
4.304068388317e+00	5.347035929624e-30
4.304215727643e+00	5.347365085936e-30
4.304363066970e+00	5.347694242249e-30
4.304510406297e+00	5.348023398562e-30
4.304657745623e+00	5.348352554874e-30
4.304805084950e+00	5.348681711187e-30
4.304952424277e+00	5.349010867499e-30
4.305099763604e+00	5.349340023812e-30
4.305247102930e+00	5.349669180125e-30
4.305394442257e+00	5.349998336437e-30
4.305541781584e+00	5.350327492750e-30
4.305689120910e+00	5.350656649062e-30
4.305836460237e+00	5.350985805375e-30
4.305983799564e+00	5.351314961688e-30
4.306131138890e+00	5.351644118000e-30
4.306278478217e+00	5.351973274313e-30
4.306425817544e+00	5.352302430625e-30
4.306573156871e+00	5.352631586938e-30
4.306720496197e+00	5.352960743251e-30
4.306867835524e+00	5.353289899563e-30
4.307015174851e+00	5.353619055876e-30
4.307162514177e+00	5.353948212188e-30
4.307309853504e+00	5.354277368501e-30
4.307457192831e+00	5.354606524813e-30
4.307604532157e+00	5.354935681126e-30
4.307751871484e+00	5.355264837439e-30
4.307899210811e+00	5.355593993751e-30
4.308046550138e+00	5.355923150064e-30
4.308193889464e+00	5.356252306376e-30
4.308341228791e+00	5.356581462689e-30
4.308488568118e+00	5.356910619002e-30
4.308635907444e+00	5.357239775314e-30
4.308783246771e+00	5.357568931627e-30
4.308930586098e+00	5.357898087939e-30
4.309077925424e+00	5.358227244252e-30
4.309225264751e+00	5.358556400565e-30
4.309372604078e+00	5.358885556877e-30
4.309519943405e+00	5.359214713190e-30
4.309667282731e+00	5.359543869502e-30
4.309814622058e+00	5.359873025815e-30
4.309961961385e+00	5.360202182128e-30
4.310109300711e+00	5.360531338440e-30
4.310256640038e+00	5.360860494753e-30
