# Longitud de onda (micrones)	Flujo (W)
4.896519820979554183e+00	6.398700494138360225e-30
4.896667160306254374e+00	6.398818182152384996e-30
4.896814499632955453e+00	6.398935870166420976e-30
4.896961838959655644e+00	6.399053558180456957e-30
4.897109178286356723e+00	6.399171246194476122e-30
4.897256517613056026e+00	6.399288934208514905e-30
4.897403856939757105e+00	6.399406622222543879e-30
4.897551196266457296e+00	6.399524310236571452e-30
4.897698535593158375e+00	6.399641998250604630e-30
4.897845874919858566e+00	6.399759686264632203e-30
4.897993214246559646e+00	6.399877374278658375e-30
4.898140553573259837e+00	6.399995062292688750e-30
4.898287892899960916e+00	6.400112750306726132e-30
4.898435232226661107e+00	6.400230438320749501e-30
4.898582571553361298e+00	6.400348126334774271e-30
4.898729910880061489e+00	6.400465814348806048e-30
4.898877250206762568e+00	6.400583502362832220e-30
4.899024589533462759e+00	6.400701190376861194e-30
4.899171928860163838e+00	6.400818878390890168e-30
4.899319268186864917e+00	6.400936566404930352e-30
4.899466607513565108e+00	6.401054254418966333e-30
4.899613946840266188e+00	6.401171942432989702e-30
4.899761286166965490e+00	6.401289630447017275e-30
4.899908625493665681e+00	6.401407318461047650e-30
4.900055964820366761e+00	6.401525006475075223e-30
4.900203304147067840e+00	6.401642694489105599e-30
4.900350643473768031e+00	6.401760382503140178e-30
4.900497982800469110e+00	6.401878070517167751e-30
4.900645322127169301e+00	6.401995758531192521e-30
4.900792661453870380e+00	6.402113446545222897e-30
4.900940000780569683e+00	6.402231134559263081e-30
4.901087340107270762e+00	6.402348822573271036e-30
4.901234679433970953e+00	6.402466510587315424e-30
4.901382018760672032e+00	6.402584198601342997e-30
4.901529358087372223e+00	6.402701886615370570e-30
4.901676697414073303e+00	6.402819574629407952e-30
4.901824036740773494e+00	6.402937262643436926e-30
4.901971376067474573e+00	6.403054950657463098e-30
4.902118715394174764e+00	6.403172638671496276e-30
4.902266054720874955e+00	6.403290326685526651e-30
4.902413394047575146e+00	6.403408014699559829e-30
4.902560733374276225e+00	6.403525702713583198e-30
4.902708072700976416e+00	6.403643390727616376e-30
4.902855412027677495e+00	6.403761078741643949e-30
4.903002751354377686e+00	6.403878766755678528e-30
4.903150090681078765e+00	6.403996454769700496e-30
4.903297430007779845e+00	6.404114142783730871e-30
4.903444769334479147e+00	6.404231830797768253e-30
4.903592108661179338e+00	6.404349518811798629e-30
4.903739447987880418e+00	6.404467206825821998e-30
4.903886787314580609e+00	6.404584894839848169e-30
4.904034126641281688e+00	6.404702582853874341e-30
4.904181465967982767e+00	6.404820270867914526e-30
4.904328805294682958e+00	6.404937958881942098e-30
4.904476144621384037e+00	6.405055646895971073e-30
4.904623483948084228e+00	6.405173334910005652e-30
4.904770823274784419e+00	6.405291022924033225e-30
4.904918162601484610e+00	6.405408710938063600e-30
4.905065501928185689e+00	6.405526398952096778e-30
4.905212841254885880e+00	6.405644086966128555e-30
4.905360180581586960e+00	6.405761774980150523e-30
4.905507519908287151e+00	6.405879462994180898e-30
4.905654859234988230e+00	6.405997151008219681e-30
4.905802198561688421e+00	6.406114839022237445e-30
4.905949537888388612e+00	6.406232527036272024e-30
4.906096877215088803e+00	6.406350215050305203e-30
4.906244216541789882e+00	6.406467903064329973e-30
4.906391555868490073e+00	6.406585591078361750e-30
4.906538895195191152e+00	6.406703279092397730e-30
4.906686234521891343e+00	6.406820967106418297e-30
4.906833573848592422e+00	6.406938655120452876e-30
4.906980913175292613e+00	6.407056343134486054e-30
4.907128252501992804e+00	6.407174031148512225e-30
4.907275591828692995e+00	6.407291719162546805e-30
4.907422931155394075e+00	6.407409407176565970e-30
4.907570270482094266e+00	6.407527095190610358e-30
4.907717609808795345e+00	6.407644783204628122e-30
4.907864949135495536e+00	6.407762471218665504e-30
4.908012288462196615e+00	6.407880159232684669e-30
4.908159627788897694e+00	6.407997847246716446e-30
4.908306967115597885e+00	6.408115535260755229e-30
4.908454306442297188e+00	6.408233223274782802e-30
4.908601645768998267e+00	6.408350911288808974e-30
4.908748985095699346e+00	6.408468599302840750e-30
4.908896324422399537e+00	6.408586287316873928e-30
4.909043663749100617e+00	6.408703975330908508e-30
4.909191003075800808e+00	6.408821663344931877e-30
4.909338342402501887e+00	6.408939351358959449e-30
4.909485681729202078e+00	6.409057039372995430e-30
4.909633021055902269e+00	6.409174727387025806e-30
4.909780360382602460e+00	6.409292415401060385e-30
4.909927699709303539e+00	6.409410103415082353e-30
4.910075039036003730e+00	6.409527791429108524e-30
4.910222378362704809e+00	6.409645479443147307e-30
4.910369717689405000e+00	6.409763167457172078e-30
4.910517057016106079e+00	6.409880855471208058e-30
4.910664396342806270e+00	6.409998543485235631e-30
4.910811735669507350e+00	6.410116231499260401e-30
4.910959074996206652e+00	6.410233919513282369e-30
4.911106414322907732e+00	6.410351607527315547e-30
4.911253753649607923e+00	6.410469295541345923e-30
4.911401092976309002e+00	6.410586983555380502e-30
4.911548432303009193e+00	6.410704671569410877e-30
4.911695771629710272e+00	6.410822359583434246e-30
4.911843110956410463e+00	6.410940047597471628e-30
4.911990450283111542e+00	6.411057735611502004e-30
4.912137789609810845e+00	6.411175423625526774e-30
4.912285128936511924e+00	6.411293111639559952e-30
4.912432468263212115e+00	6.411410799653591729e-30
4.912579807589913194e+00	6.411528487667615098e-30
4.912727146916614274e+00	6.411646175681648276e-30
4.912874486243314465e+00	6.411763863695681454e-30
4.913021825570015544e+00	6.411881551709709027e-30
4.913169164896715735e+00	6.411999239723743606e-30
4.913316504223415038e+00	6.412116927737771179e-30
4.913463843550116117e+00	6.412234615751802956e-30
4.913611182876817196e+00	6.412352303765827726e-30
4.913758522203517387e+00	6.412469991779855299e-30
4.913905861530218466e+00	6.412587679793894082e-30
4.914053200856918657e+00	6.412705367807921655e-30
4.914200540183619736e+00	6.412823055821943623e-30
4.914347879510319927e+00	6.412940743835979603e-30
4.914495218837021007e+00	6.413058431850009979e-30
4.914642558163720309e+00	6.413176119864038953e-30
4.914789897490421389e+00	6.413293807878070730e-30
4.914937236817121580e+00	6.413411495892094099e-30
4.915084576143822659e+00	6.413529183906125875e-30
4.915231915470522850e+00	6.413646871920164659e-30
4.915379254797223929e+00	6.413764559934188027e-30
4.915526594123924120e+00	6.413882247948225409e-30
4.915673933450625199e+00	6.413999935962250180e-30
4.915821272777324502e+00	6.414117623976274950e-30
4.915968612104025581e+00	6.414235311990308128e-30
4.916115951430725772e+00	6.414353000004334300e-30
4.916263290757426851e+00	6.414470688018368879e-30
4.916410630084127042e+00	6.414588376032402057e-30
4.916557969410828122e+00	6.414706064046421222e-30
4.916705308737529201e+00	6.414823752060461407e-30
4.916852648064229392e+00	6.414941440074490381e-30
4.916999987390928695e+00	6.415059128088516552e-30
4.917147326717629774e+00	6.415176816102544125e-30
4.917294666044329965e+00	6.415294504116574501e-30
4.917442005371031044e+00	6.415412192130604876e-30
4.917589344697732123e+00	6.415529880144638054e-30
4.917736684024432314e+00	6.415647568158664226e-30
4.917884023351133393e+00	6.415765256110185479e-30
4.918031362677833584e+00	6.415882939013055376e-30
4.918178702004534664e+00	6.416000606894616702e-30
4.918326041331233967e+00	6.416118242410727912e-30
4.918473380657935046e+00	6.416235811225901026e-30
4.918620719984635237e+00	6.416353248560586934e-30
4.918768059311336316e+00	6.416470437997256395e-30
4.918915398638036507e+00	6.416587180336288032e-30
4.919062737964737586e+00	6.416703151464024232e-30
4.919210077291437777e+00	6.416817850140642605e-30
4.919357416618138856e+00	6.416930540665248789e-30
4.919504755944838159e+00	6.417040199798539989e-30
4.919652095271539238e+00	6.417145481901572232e-30
4.919799434598239429e+00	6.417244718795112041e-30
4.919946773924940508e+00	6.417335969500894637e-30
4.920094113251640700e+00	6.417417128466233293e-30
4.920241452578341779e+00	6.417486089308418572e-30
4.920388791905041970e+00	6.417540946800675966e-30
4.920536131231743049e+00	6.417580206765589109e-30
4.920683470558444128e+00	6.417602966300534591e-30
4.920830809885143431e+00	6.417609028677487252e-30
4.920978149211843622e+00	6.417598928896709418e-30
4.921125488538544701e+00	6.417573864442607428e-30
4.921272827865244892e+00	6.417535545962624243e-30
4.921420167191945971e+00	6.417485998444746722e-30
4.921567506518647050e+00	6.417427350468365480e-30
4.921714845845347241e+00	6.417361647677600262e-30
4.921862185172048321e+00	6.417290713597746151e-30
4.922009524498747624e+00	6.417216068659152477e-30
4.922156863825447815e+00	6.417138905679617229e-30
4.922304203152148894e+00	6.417060108236657081e-30
4.922451542478849973e+00	6.416980295917637647e-30
4.922598881805550164e+00	6.416899880792844276e-30
4.922746221132251243e+00	6.416819123161000099e-30
4.922893560458951434e+00	6.416738179367434057e-30
4.923040899785652513e+00	6.416657138781511156e-30
4.923188239112351816e+00	6.416576050053809956e-30
4.923335578439052895e+00	6.416494938420894638e-30
4.923482917765753086e+00	6.416413816604461719e-30
4.923630257092454166e+00	6.416332693149444263e-30
4.923777596419154357e+00	6.416251569694421201e-30
4.923924935745855436e+00	6.416170446239406548e-30
4.924072275072555627e+00	6.416089322784384888e-30
4.924219614399256706e+00	6.416008199329378642e-30
4.924366953725956897e+00	6.415927075874351377e-30
4.924514293052657088e+00	6.415845952419336723e-30
4.924661632379357279e+00	6.415764828964320668e-30
4.924808971706058358e+00	6.415683705509301811e-30
4.924956311032758549e+00	6.415602582054292763e-30
4.925103650359459628e+00	6.415521458599271103e-30
4.925250989686159819e+00	6.415440335144252245e-30
4.925398329012860899e+00	6.415359211689233388e-30
4.925545668339561978e+00	6.415278088234222938e-30
4.925693007666261281e+00	6.415196964779204081e-30
4.925840346992961472e+00	6.415115841324190828e-30
4.925987686319662551e+00	6.415034717869173372e-30
4.926135025646362742e+00	6.414953594414150311e-30
4.926282364973063821e+00	6.414872470959145467e-30
4.926429704299764900e+00	6.414791347504123806e-30
4.926577043626465091e+00	6.414710224049100745e-30
4.926724382953166170e+00	6.414629100594094499e-30
4.926871722279866361e+00	6.414547977139075642e-30
4.927019061606566552e+00	6.414466853684072199e-30
4.927166400933266743e+00	6.414385730229044934e-30
4.927313740259967823e+00	6.414304606774021872e-30
4.927461079586668014e+00	6.414223483319008620e-30
4.927608418913369093e+00	6.414142359863993966e-30
4.927755758240069284e+00	6.414061236408976510e-30
4.927903097566770363e+00	6.413980112953954850e-30
4.928050436893470554e+00	6.413898989498937394e-30
4.928197776220170745e+00	6.413817866043926945e-30
4.928345115546870936e+00	6.413736742588906686e-30
4.928492454873572015e+00	6.413655619133892032e-30
4.928639794200272206e+00	6.413574495678871773e-30
4.928787133526973285e+00	6.413493372223857120e-30
4.928934472853673476e+00	6.413412248768839664e-30
4.929081812180374556e+00	6.413331125313825010e-30
4.929229151507074747e+00	6.413250001858807554e-30
4.929376490833774938e+00	6.413168878403794302e-30
4.929523830160475129e+00	6.413087754948778247e-30
4.929671169487176208e+00	6.413006631493762192e-30
4.929818508813876399e+00	6.412925508038744736e-30
4.929965848140577478e+00	6.412844384583721675e-30
4.930113187467277669e+00	6.412763261128714028e-30
4.930260526793978748e+00	6.412682137673689565e-30
4.930407866120679827e+00	6.412601014218676313e-30
4.930555205447380018e+00	6.412519890763658857e-30
4.930702544774079321e+00	6.412438767308639999e-30
4.930849884100780400e+00	6.412357643853626747e-30
4.930997223427481480e+00	6.412276520398606488e-30
4.931144562754181671e+00	6.412195396943593236e-30
4.931291902080882750e+00	6.412114273488574379e-30
4.931439241407582941e+00	6.412033150033556922e-30
4.931586580734284020e+00	6.411952026578538065e-30
4.931733920060984211e+00	6.411870903123530418e-30
4.931881259387684402e+00	6.411789779668511560e-30
4.932028598714384593e+00	6.411708656213496907e-30
4.932175938041085672e+00	6.411627532758473846e-30
4.932323277367785863e+00	6.411546409303456389e-30
4.932470616694486942e+00	6.411465285848445940e-30
4.932617956021187133e+00	6.411384162393420076e-30
4.932765295347888213e+00	6.411303038938408225e-30
4.932912634674588404e+00	6.411221915483385164e-30
4.933059974001289483e+00	6.411140792028374714e-30
4.933207313327988786e+00	6.411059668573358659e-30
4.933354652654689865e+00	6.410978545118344006e-30
4.933501991981390056e+00	6.410897421663323747e-30
4.933649331308091135e+00	6.410816298208306291e-30
4.933796670634791326e+00	6.410735174753291637e-30
4.933944009961492405e+00	6.410654051298278385e-30
4.934091349288192596e+00	6.410572927843263731e-30
4.934238688614893675e+00	6.410491804388240670e-30
4.934386027941592978e+00	6.410410680933226016e-30
4.934533367268294057e+00	6.410329557478207159e-30
4.934680706594994248e+00	6.410248434023186900e-30
4.934828045921695328e+00	6.410167310568170845e-30
4.934975385248396407e+00	6.410086187113160396e-30
4.935122724575096598e+00	6.410005063658147144e-30
4.935270063901797677e+00	6.409923940203124082e-30
4.935417403228497868e+00	6.409842816748109429e-30
4.935564742555197171e+00	6.409761693293094775e-30
4.935712081881898250e+00	6.409680569838080122e-30
4.935859421208599329e+00	6.409599446383057060e-30
4.936006760535299520e+00	6.409518322928042407e-30
4.936154099862000599e+00	6.409437199473027753e-30
4.936301439188700790e+00	6.409356076018008896e-30
4.936448778515401870e+00	6.409274952562991440e-30
4.936596117842102061e+00	6.409193829107983793e-30
4.936743457168803140e+00	6.409112705652963534e-30
4.936890796495502443e+00	6.409031582197940473e-30
4.937038135822203522e+00	6.408950458742931424e-30
4.937185475148903713e+00	6.408869335287908363e-30
4.937332814475604792e+00	6.408788211832897913e-30
4.937480153802304983e+00	6.408707088377880457e-30
4.937627493129006062e+00	6.408625964922855994e-30
4.937774832455706253e+00	6.408544841467841341e-30
4.937922171782407332e+00	6.408463718012826687e-30
4.938069511109106635e+00	6.408382594557803626e-30
4.938216850435807714e+00	6.408301471102786170e-30
4.938364189762507905e+00	6.408220347647781325e-30
4.938511529089208985e+00	6.408139224192762468e-30
4.938658868415909176e+00	6.408058100737743611e-30
4.938806207742610255e+00	6.407976977282726154e-30
4.938953547069311334e+00	6.407895853827718507e-30
4.939100886396011525e+00	6.407814730372685637e-30
4.939248225722710828e+00	6.407733606917677990e-30
4.939395565049411907e+00	6.407652483462657731e-30
4.939542904376112098e+00	6.407571360007645880e-30
4.939690243702813177e+00	6.407490236552622819e-30
4.939837583029514256e+00	6.407409113097605363e-30
4.939984922356214447e+00	6.407327989642593512e-30
4.940132261682915527e+00	6.407246866187576056e-30
4.940279601009615718e+00	6.407165742732557198e-30
4.940426940336316797e+00	6.407084619277552354e-30
4.940574279663016100e+00	6.407003495822526490e-30
4.940721618989717179e+00	6.406922372367513238e-30
4.940868958316417370e+00	6.406841248912490176e-30
4.941016297643118449e+00	6.406760125457474121e-30
4.941163636969818640e+00	6.406679002002460869e-30
4.941310976296519719e+00	6.406597878547451821e-30
4.941458315623219910e+00	6.406516755092431562e-30
4.941605654949920989e+00	6.406435631637414106e-30
4.941752994276620292e+00	6.406354508182389643e-30
4.941900333603321371e+00	6.406273384727380595e-30
4.942047672930021562e+00	6.406192261272360336e-30
4.942195012256722642e+00	6.406111137817342880e-30
4.942342351583422833e+00	6.406030014362329628e-30
4.942489690910123912e+00	6.405948890907310770e-30
4.942637030236824103e+00	6.405867767452298919e-30
4.942784369563525182e+00	6.405786643997281463e-30
4.942931708890226261e+00	6.405705520542259803e-30
4.943079048216925564e+00	6.405624397087236742e-30
4.943226387543625755e+00	6.405543273632233299e-30
4.943373726870326834e+00	6.405462150177213040e-30
4.943521066197027025e+00	6.405381026722189979e-30
4.943668405523728104e+00	6.405299903267176726e-30
4.943815744850429184e+00	6.405218779812157869e-30
4.943963084177129375e+00	6.405137656357147419e-30
4.944110423503830454e+00	6.405056532902118753e-30
4.944257762830529757e+00	6.404975409447115310e-30
4.944405102157230836e+00	6.404894285992093650e-30
4.944552441483931027e+00	6.404813162537078996e-30
4.944699780810632106e+00	6.404732039082072750e-30
4.944847120137332297e+00	6.404650915627053893e-30
4.944994459464033376e+00	6.404569792172032233e-30
4.945141798790733567e+00	6.404488668717009172e-30
4.945289138117434646e+00	6.404407545261983308e-30
4.945436477444133949e+00	6.404326421806985470e-30
4.945583816770835028e+00	6.404245298351970816e-30
4.945731156097535219e+00	6.404164174896943551e-30
4.945878495424236299e+00	6.404083051441927496e-30
4.946025834750936490e+00	6.404001927986917046e-30
4.946173174077637569e+00	6.403920804531896788e-30
4.946320513404337760e+00	6.403839681076877930e-30
4.946467852731038839e+00	6.403758557621859073e-30
4.946615192057739030e+00	6.403677434166847222e-30
4.946762531384439221e+00	6.403596310711829766e-30
4.946909870711139412e+00	6.403515187256810908e-30
4.947057210037840491e+00	6.403434063801793452e-30
4.947204549364540682e+00	6.403352940346785805e-30
4.947351888691241761e+00	6.403271816891766948e-30
4.947499228017941952e+00	6.403190693436748090e-30
4.947646567344643032e+00	6.403109569981730634e-30
4.947793906671344111e+00	6.403028446526710375e-30
4.947941245998043414e+00	6.402947323071697123e-30
4.948088585324743605e+00	6.402866199616682469e-30
4.948235924651444684e+00	6.402785076161660809e-30
4.948383263978145763e+00	6.402703952706647557e-30
4.948530603304845954e+00	6.402622829251628700e-30
4.948677942631547033e+00	6.402541705796615448e-30
4.948825281958247224e+00	6.402460582341595189e-30
4.948972621284948303e+00	6.402379458886584739e-30
4.949119960611648494e+00	6.402298335431568684e-30
4.949267299938348685e+00	6.402217211976547024e-30
4.949414639265048876e+00	6.402136088521526766e-30
4.949561978591749956e+00	6.402054965066507908e-30
4.949709317918450147e+00	6.401973841611504465e-30
4.949856657245151226e+00	6.401892718156481404e-30
4.950003996571851417e+00	6.401811594701465349e-30
4.950151335898552496e+00	6.401730471246443689e-30
4.950298675225252687e+00	6.401649347791436042e-30
4.950446014551952878e+00	6.401568224336417184e-30
4.950593353878653069e+00	6.401487100881398327e-30
4.950740693205354148e+00	6.401405977426382272e-30
4.950888032532054339e+00	6.401324853971363415e-30
4.951035371858755418e+00	6.401243730516343156e-30
4.951182711185455609e+00	6.401162607061332706e-30
4.951330050512156689e+00	6.401081483606319454e-30
4.951477389838856880e+00	6.401000360151292189e-30
4.951624729165557071e+00	6.400919236696277535e-30
4.951772068492257262e+00	6.400838113241267085e-30
4.951919407818958341e+00	6.400756989786246827e-30
4.952066747145658532e+00	6.400675866331230772e-30
4.952214086472359611e+00	6.400594742876214717e-30
4.952361425799060690e+00	6.400513619421188853e-30
4.952508765125760881e+00	6.400432495966179805e-30
4.952656104452461960e+00	6.400351372511162349e-30
4.952803443779162151e+00	6.400270249056146294e-30
4.952950783105861454e+00	6.400189125601134443e-30
4.953098122432562533e+00	6.400108002146118388e-30
4.953245461759263613e+00	6.400026878691102333e-30
4.953392801085963804e+00	6.399945755236083476e-30
4.953540140412664883e+00	6.399864631781059013e-30
4.953687479739365074e+00	6.399783508326045761e-30
4.953834819066066153e+00	6.399702384871031107e-30
4.953982158392766344e+00	6.399621261416008046e-30
4.954129497719466535e+00	6.399540137960997596e-30
4.954276837046166726e+00	6.399459014505980140e-30
4.954424176372867805e+00	6.399377891050975296e-30
4.954571515699567996e+00	6.399296767595959241e-30
4.954718855026269075e+00	6.399215644140924969e-30
4.954866194352969266e+00	6.399134520685906112e-30
4.955013533679670346e+00	6.399053397230895662e-30
4.955160873006370537e+00	6.398972273775881009e-30
4.955308212333071616e+00	6.398891150320859349e-30
4.955455551659770919e+00	6.398810026865837688e-30
4.955602890986471998e+00	6.398728903410834245e-30
4.955750230313172189e+00	6.398647779955806980e-30
4.955897569639873268e+00	6.398566656500799333e-30
4.956044908966573459e+00	6.398485533045786081e-30
4.956192248293274538e+00	6.398404409590761618e-30
4.956339587619975617e+00	6.398323286135751169e-30
4.956486926946675808e+00	6.398242162680725305e-30
4.956634266273375111e+00	6.398161039225719059e-30
4.956781605600076190e+00	6.398079915770697399e-30
4.956928944926776381e+00	6.397998792315684147e-30
4.957076284253477461e+00	6.397917668860668092e-30
4.957223623580178540e+00	6.397836545405647833e-30
4.957370962906878731e+00	6.397755421950628976e-30
4.957518302233579810e+00	6.397674298495617125e-30
4.957665641560280001e+00	6.397593175040596866e-30
4.957812980886979304e+00	6.397512051585575206e-30
4.957960320213680383e+00	6.397430928130568960e-30
4.958107659540381462e+00	6.397349804675545899e-30
4.958254998867081653e+00	6.397268681220531245e-30
4.958402338193782732e+00	6.397187557765513789e-30
4.958549677520482923e+00	6.397106434310499136e-30
4.958697016847184003e+00	6.397025310855480278e-30
4.958844356173884194e+00	6.396944187400471230e-30
4.958991695500585273e+00	6.396863063945453774e-30
4.959139034827284576e+00	6.396781940490426508e-30
4.959286374153985655e+00	6.396700817035409052e-30
4.959433713480685846e+00	6.396619693580395800e-30
4.959581052807386925e+00	6.396538570125374140e-30
4.959728392134087116e+00	6.396457446670370697e-30
4.959875731460788195e+00	6.396376323215353241e-30
4.960023070787488386e+00	6.396295199760327377e-30
4.960170410114189465e+00	6.396214076305315526e-30
4.960317749440888768e+00	6.396132952850295267e-30
4.960465088767589847e+00	6.396051829395279212e-30
4.960612428094290038e+00	6.395970705940264559e-30
4.960759767420991118e+00	6.395889582485248504e-30
4.960907106747691309e+00	6.395808459030236653e-30
4.961054446074392388e+00	6.395727335575221999e-30
4.961201785401093467e+00	6.395646212120194734e-30
4.961349124727793658e+00	6.395565088665182883e-30
4.961496464054494737e+00	6.395483965210168230e-30
4.961643803381194040e+00	6.395402841755146570e-30
4.961791142707894231e+00	6.395321718300131916e-30
4.961938482034595310e+00	6.395240594845117262e-30
4.962085821361296389e+00	6.395159471390101208e-30
4.962233160687996580e+00	6.395078347935085153e-30
4.962380500014697660e+00	6.394997224480073302e-30
4.962527839341397851e+00	6.394916101025039030e-30
4.962675178668098930e+00	6.394834977570031383e-30
4.962822517994798233e+00	6.394753854115018131e-30
4.962969857321499312e+00	6.394672730660000675e-30
4.963117196648199503e+00	6.394591607204980416e-30
4.963264535974900582e+00	6.394510483749965762e-30
4.963411875301600773e+00	6.394429360294945504e-30
4.963559214628301852e+00	6.394348236839933653e-30
4.963706553955002043e+00	6.394267113384910591e-30
4.963853893281703122e+00	6.394185989929901543e-30
4.964001232608402425e+00	6.394104866474891093e-30
4.964148571935103504e+00	6.394023743019868032e-30
4.964295911261803695e+00	6.393942619564846372e-30
4.964443250588504775e+00	6.393861496109828916e-30
4.964590589915204966e+00	6.393780372654811460e-30
4.964737929241906045e+00	6.393699249199798207e-30
4.964885268568606236e+00	6.393618125744782153e-30
4.965032607895307315e+00	6.393537002289775907e-30
4.965179947222008394e+00	6.393455878834754247e-30
4.965327286548707697e+00	6.393374755379733988e-30
4.965474625875407888e+00	6.393293631924717933e-30
4.965621965202108967e+00	6.393212508469694872e-30
4.965769304528809158e+00	6.393131385014681620e-30
4.965916643855510237e+00	6.393050261559659960e-30
4.966063983182211317e+00	6.392969138104653714e-30
4.966211322508911508e+00	6.392888014649641863e-30
4.966358661835612587e+00	6.392806891194615999e-30
4.966506001162311890e+00	6.392725767739604148e-30
4.966653340489012969e+00	6.392644644284588093e-30
4.966800679815713160e+00	6.392563520829570637e-30
4.966948019142414239e+00	6.392482397374555984e-30
4.967095358469114430e+00	6.392401273919541330e-30
4.967242697795815509e+00	6.392320150464519670e-30
4.967390037122515700e+00	6.392239027009500813e-30
4.967537376449216779e+00	6.392157903554484758e-30
4.967684715775916082e+00	6.392076780099467302e-30
4.967832055102617161e+00	6.391995656644458253e-30
4.967979394429317352e+00	6.391914533189439396e-30
4.968126733756018432e+00	6.391833409734416334e-30
4.968274073082718623e+00	6.391752286279396076e-30
4.968421412409419702e+00	6.391671162824389830e-30
4.968568751736119893e+00	6.391590039369372374e-30
4.968716091062820972e+00	6.391508915914346510e-30
4.968863430389521163e+00	6.391427792459330455e-30
4.969010769716221354e+00	6.391346669004322808e-30
4.969158109042921545e+00	6.391265545549299747e-30
4.969305448369622624e+00	6.391184422094280889e-30
4.969452787696322815e+00	6.391103298639271841e-30
4.969600127023023894e+00	6.391022175184250181e-30
4.969747466349724085e+00	6.390941051729238330e-30
4.969894805676425165e+00	6.390859928274213867e-30
4.970042145003126244e+00	6.390778804819202016e-30
4.970189484329825547e+00	6.390697681364190165e-30
4.970336823656525738e+00	6.390616557909169907e-30
4.970484162983226817e+00	6.390535434454152451e-30
4.970631502309927896e+00	6.390454310999140600e-30
4.970778841636628087e+00	6.390373187544120341e-30
4.970926180963329166e+00	6.390292064089102885e-30
4.971073520290029357e+00	6.390210940634085429e-30
4.971220859616730436e+00	6.390129817179067972e-30
4.971368198943430627e+00	6.390048693724053319e-30
4.971515538270130818e+00	6.389967570269040067e-30
4.971662877596831009e+00	6.389886446814015604e-30
4.971810216923532089e+00	6.389805323358999549e-30
4.971957556250232280e+00	6.389724199903990501e-30
4.972104895576933359e+00	6.389643076448957630e-30
4.972252234903633550e+00	6.389561952993947181e-30
4.972399574230334629e+00	6.389480829538933928e-30
4.972546913557034820e+00	6.389399706083916472e-30
4.972694252883735011e+00	6.389318582628901819e-30
4.972841592210435202e+00	6.389237459173887165e-30
4.972988931537136281e+00	6.389156335718862703e-30
4.973136270863836472e+00	6.389075212263855056e-30
4.973283610190537551e+00	6.388994088808841803e-30
4.973430949517237742e+00	6.388912965353822946e-30
4.973578288843938822e+00	6.388831841898797082e-30
4.973725628170639013e+00	6.388750718443786632e-30
4.973872967497339204e+00	6.388669594988771979e-30
4.974020306824039395e+00	6.388588471533751720e-30
4.974167646150740474e+00	6.388507348078738468e-30
4.974314985477440665e+00	6.388426224623723814e-30
4.974462324804141744e+00	6.388345101168702154e-30
4.974609664130842823e+00	6.388263977713684698e-30
4.974757003457543014e+00	6.388182854258667242e-30
4.974904342784244093e+00	6.388101730803665200e-30
4.975051682110944284e+00	6.388020607348639336e-30
4.975199021437643587e+00	6.387939483893621880e-30
4.975346360764344666e+00	6.387858360438597417e-30
4.975493700091045746e+00	6.387777236983584165e-30
4.975641039417745937e+00	6.387696113528565308e-30
4.975788378744447016e+00	6.387614990073554858e-30
4.975935718071147207e+00	6.387533866618540204e-30
4.976083057397848286e+00	6.387452743163521347e-30
4.976230396724548477e+00	6.387371619708496884e-30
4.976377736051248668e+00	6.387290496253483632e-30
4.976525075377948859e+00	6.387209372798474584e-30
4.976672414704649938e+00	6.387128249343450121e-30
4.976819754031350129e+00	6.387047125888429862e-30
4.976967093358051208e+00	6.386966002433415209e-30
4.977114432684751399e+00	6.386884878978404759e-30
4.977261772011452479e+00	6.386803755523387303e-30
4.977409111338152670e+00	6.386722632068372650e-30
4.977556450664853749e+00	6.386641508613353792e-30
4.977703789991553052e+00	6.386560385158334935e-30
4.977851129318254131e+00	6.386479261703317479e-30
4.977998468644954322e+00	6.386398138248294417e-30
4.978145807971655401e+00	6.386317014793281165e-30
4.978293147298355592e+00	6.386235891338273518e-30
4.978440486625056671e+00	6.386154767883251858e-30
4.978587825951757750e+00	6.386073644428235803e-30
4.978735165278457941e+00	6.385992520973225353e-30
4.978882504605157244e+00	6.385911397518199489e-30
4.979029843931858323e+00	6.385830274063196046e-30
4.979177183258558514e+00	6.385749150608170182e-30
4.979324522585259594e+00	6.385668027153149924e-30
4.979471861911960673e+00	6.385586903698138073e-30
4.979619201238660864e+00	6.385505780243124820e-30
4.979766540565361943e+00	6.385424656788103160e-30
4.979913879892062134e+00	6.385343533333094112e-30
4.980061219218762325e+00	6.385262409878069649e-30
4.980208558545462516e+00	6.385181286423046588e-30
4.980355897872163595e+00	6.385100162968037540e-30
4.980503237198863786e+00	6.385019039513021485e-30
4.980650576525564865e+00	6.384937916058008233e-30
4.980797915852265056e+00	6.384856792602985171e-30
4.980945255178966136e+00	6.384775669147971919e-30
4.981092594505666327e+00	6.384694545692950259e-30
4.981239933832367406e+00	6.384613422237934204e-30
4.981387273159066709e+00	6.384532298782925156e-30
4.981534612485767788e+00	6.384451175327906298e-30
4.981681951812467979e+00	6.384370051872886040e-30
4.981829291139169058e+00	6.384288928417876991e-30
4.981976630465869249e+00	6.384207804962849726e-30
4.982123969792570328e+00	6.384126681507833671e-30
